Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Battery Consumption (mAh/day)
53,Female,Bangalore,Nokia,Android,5.9,39.0,146.6,168,4.3,5497,4.5,4.7,1439,Education,11505.000000000002
59,Other,Lucknow,Motorola,Android,10.8,2.9,50.1,177,4.2,8504,7.8,4.2,1774,Entertainment,1566.0
46,Female,Kolkata,Vivo,Android,9.2,16.4,84.0,64,3.7,788,1.4,4.1,980,Social Media,7543.999999999998
51,Other,Jaipur,Samsung,Android,8.7,9.1,42.6,94,4.5,1368,7.2,4.1,1422,Work,3958.4999999999995
29,Female,Lucknow,Vivo,Android,9.6,49.1,288.1,80,4.4,8573,3.5,4.8,983,Entertainment,23568.0
51,Male,Ahmedabad,Motorola,Android,5.7,19.5,215.5,100,3.8,9629,3.8,4.9,134,Entertainment,5557.5
19,Other,Jaipur,Google Pixel,Android,7.9,23.6,230.0,40,1.3,800,4.5,0.2,1948,Education,9322.000000000002
28,Female,Jaipur,Apple,Ios,7.7,6.6,242.6,25,4.6,1824,8.0,3.9,274,Work,2541.0
19,Female,Jaipur,Xiaomi,Android,10.6,3.4,244.1,167,1.1,5223,2.7,2.9,630,Work,1802.0
36,Male,Lucknow,Motorola,Android,8.8,1.1,167.3,117,5.4,8020,0.9,0.3,1791,Education,484.00000000000006
16,Female,Lucknow,Vivo,Android,8.5,10.7,139.3,58,5.7,8261,7.5,3.6,768,Social Media,4547.499999999999
15,Other,Kolkata,Oppo,Android,10.8,39.6,70.6,141,5.9,7669,2.9,3.6,577,Gaming,21384.000000000004
21,Other,Lucknow,Apple,Ios,8.6,30.0,280.5,138,3.0,8961,5.7,1.2,1017,Work,12900.0
16,Female,Delhi,Oppo,Android,3.8,30.7,6.3,144,4.7,1721,1.7,3.1,363,Social Media,5833.0
36,Other,Pune,Vivo,Android,8.2,11.6,297.0,115,5.7,1844,7.3,1.1,1866,Work,4755.999999999999
38,Female,Pune,Xiaomi,Android,5.1,4.5,36.3,130,0.7,688,5.3,2.9,1542,Social Media,1147.5
43,Male,Pune,Xiaomi,Android,1.1,2.1,61.1,63,1.1,4393,6.9,1.8,262,Entertainment,115.50000000000003
53,Female,Bangalore,Vivo,Android,3.7,47.0,117.4,152,3.1,7828,4.5,4.2,998,Gaming,8695.0
40,Other,Hyderabad,Realme,Android,6.3,1.6,102.5,104,1.5,3588,6.0,2.1,587,Entertainment,504.0
39,Other,Kolkata,Samsung,Android,8.1,15.8,255.9,102,4.3,4702,5.0,4.5,381,Education,6399.0
56,Other,Delhi,Oneplus,Android,1.3,17.3,240.2,116,2.8,9406,1.3,1.8,599,Social Media,1124.5
38,Female,Lucknow,Xiaomi,Android,4.7,28.3,263.4,40,2.8,3097,4.7,4.9,1414,Work,6650.500000000001
58,Other,Jaipur,Realme,Android,9.8,48.8,178.9,169,5.2,9223,5.6,0.7,1011,Entertainment,23912.0
17,Male,Bangalore,Apple,Ios,6.5,12.8,222.8,104,5.3,9247,2.0,4.4,1718,Education,4160.0
35,Other,Mumbai,Xiaomi,Android,7.1,31.2,146.1,160,3.2,4669,4.7,3.0,1543,Social Media,11076.0
35,Other,Mumbai,Nokia,Android,5.7,29.9,206.6,139,2.2,4980,1.4,1.5,1654,Work,8521.5
38,Male,Hyderabad,Oppo,Android,7.6,19.1,297.9,30,5.3,2459,3.2,1.1,725,Education,7258.0
29,Male,Delhi,Oppo,Android,3.9,9.4,9.2,64,5.8,771,1.5,3.2,1554,Education,1833.0000000000002
47,Other,Lucknow,Realme,Android,9.7,40.8,82.4,159,5.7,5980,6.9,1.8,1536,Work,19787.999999999996
47,Male,Jaipur,Realme,Android,3.6,40.2,134.2,88,4.2,1843,8.0,0.9,1870,Social Media,7236.000000000002
53,Male,Pune,Google Pixel,Android,3.4,5.7,250.4,152,2.4,4930,5.8,1.8,376,Gaming,969.0
23,Female,Lucknow,Realme,Android,3.0,43.7,133.9,127,5.6,8383,7.5,0.2,951,Entertainment,6555.000000000001
32,Male,Pune,Vivo,Android,10.6,36.1,33.2,12,4.0,4912,7.3,1.0,1335,Entertainment,19133.0
19,Female,Kolkata,Nokia,Android,11.9,3.0,257.0,155,5.5,732,4.2,2.7,823,Social Media,1785.0000000000002
23,Male,Lucknow,Oneplus,Android,8.5,36.6,137.5,159,0.8,6617,6.6,3.3,1449,Social Media,15555.000000000002
47,Female,Pune,Oppo,Android,11.9,36.8,255.1,101,3.7,6883,4.5,0.6,411,Social Media,21895.999999999996
33,Female,Kolkata,Nokia,Android,5.2,10.8,193.9,188,3.6,6484,6.9,2.3,1451,Education,2808.0
17,Other,Kolkata,Xiaomi,Android,2.9,38.1,161.0,197,0.7,2071,5.0,3.9,824,Work,5524.5
35,Female,Delhi,Oneplus,Android,10.8,1.9,84.5,103,3.3,9754,2.6,1.2,714,Gaming,1026.0
29,Male,Delhi,Motorola,Android,10.0,49.4,39.6,144,5.0,5627,6.3,4.8,1605,Entertainment,24700.0
27,Female,Ahmedabad,Nokia,Android,1.4,9.8,153.0,156,5.5,2967,2.2,3.8,1619,Work,686.0
30,Male,Hyderabad,Google Pixel,Android,1.6,44.3,43.8,144,1.5,1938,4.6,4.3,534,Gaming,3544.0
17,Female,Hyderabad,Motorola,Android,4.0,45.3,285.8,136,4.7,1072,7.0,2.4,1864,Entertainment,9060.0
26,Male,Hyderabad,Vivo,Android,4.3,34.6,201.2,102,1.5,8538,6.2,3.6,694,Entertainment,7439.0
23,Female,Mumbai,Nokia,Android,1.7,44.0,32.9,31,3.9,4538,5.7,3.0,1082,Education,3740.0
28,Female,Lucknow,Xiaomi,Android,2.9,22.7,69.6,198,1.1,4544,2.2,0.1,415,Gaming,3291.5
32,Female,Ahmedabad,Xiaomi,Android,4.3,14.2,75.3,136,6.0,8281,0.6,0.1,1898,Education,3052.9999999999995
21,Female,Pune,Nokia,Android,2.0,25.4,286.9,44,1.8,9949,7.2,4.0,1571,Work,2540.0
18,Female,Pune,Xiaomi,Android,10.2,47.7,266.4,85,3.1,9296,0.6,2.4,1345,Entertainment,24327.0
27,Male,Hyderabad,Apple,Ios,6.2,22.0,11.4,23,5.8,6165,4.0,1.7,1286,Entertainment,6820.0
49,Female,Delhi,Xiaomi,Android,5.4,47.3,102.3,41,3.9,1018,0.7,4.1,1931,Entertainment,12771.0
33,Female,Ahmedabad,Xiaomi,Android,10.2,22.9,52.6,40,5.8,9061,6.6,3.9,1586,Work,11678.999999999998
52,Male,Delhi,Xiaomi,Android,3.2,41.8,254.5,158,5.2,3134,3.1,3.2,348,Entertainment,6688.0
27,Other,Chennai,Oneplus,Android,6.8,17.2,70.8,49,2.3,3546,7.7,2.7,1392,Work,5848.0
60,Other,Hyderabad,Samsung,Android,5.3,21.1,268.2,18,4.8,2946,1.4,1.6,616,Education,5591.5
26,Male,Delhi,Motorola,Android,7.8,43.0,11.3,97,5.5,8156,0.7,4.6,1985,Social Media,16770.0
21,Male,Ahmedabad,Apple,Ios,1.4,25.0,13.9,185,0.6,7461,3.0,1.5,1332,Gaming,1750.0
59,Female,Chennai,Realme,Android,4.3,15.9,244.1,29,5.1,1844,4.2,4.8,920,Entertainment,3418.5
21,Male,Kolkata,Xiaomi,Android,2.6,49.0,25.2,167,1.9,3527,8.0,4.4,1902,Social Media,6370.0
59,Male,Lucknow,Nokia,Android,6.9,29.4,59.4,119,2.4,8656,2.5,1.8,1227,Education,10143.0
56,Other,Chennai,Apple,Ios,1.7,49.2,49.9,169,4.8,1279,6.4,0.2,1983,Work,4182.0
37,Male,Mumbai,Google Pixel,Android,5.0,18.7,128.7,83,5.4,8376,6.0,1.5,858,Entertainment,4675.0
17,Male,Kolkata,Google Pixel,Android,3.0,45.4,49.4,15,4.8,2379,0.5,4.6,679,Education,6809.999999999999
28,Male,Jaipur,Nokia,Android,5.7,37.5,161.1,160,4.8,6815,6.9,4.3,801,Entertainment,10687.5
37,Male,Chennai,Apple,Ios,9.1,37.0,43.2,11,6.0,2320,6.5,3.7,1063,Gaming,16835.0
32,Female,Lucknow,Samsung,Android,3.6,12.2,25.6,122,3.1,5467,1.5,1.0,1423,Work,2196.0
60,Male,Lucknow,Samsung,Android,3.5,35.6,126.5,14,0.6,7731,1.0,1.8,1980,Entertainment,6230.0
28,Female,Kolkata,Oneplus,Android,10.9,27.6,27.6,194,3.7,2758,2.8,0.0,1589,Social Media,15042.000000000002
40,Female,Kolkata,Xiaomi,Android,7.8,43.8,113.9,145,1.7,3526,5.2,3.2,944,Gaming,17082.0
46,Male,Hyderabad,Oppo,Android,9.6,22.8,130.1,65,3.0,9444,0.5,3.9,809,Entertainment,10944.0
54,Other,Delhi,Nokia,Android,6.3,44.4,50.0,92,3.3,6559,2.7,2.3,146,Gaming,13985.999999999998
30,Male,Lucknow,Samsung,Android,6.9,7.7,60.1,140,0.6,4543,1.7,2.3,1350,Entertainment,2656.5
17,Male,Jaipur,Realme,Android,9.3,31.1,32.1,144,2.4,1961,2.1,4.6,1168,Gaming,14461.5
23,Male,Ahmedabad,Xiaomi,Android,1.4,24.1,160.8,68,0.5,9777,3.5,2.9,966,Entertainment,1687.0
38,Other,Pune,Vivo,Android,6.8,38.1,195.8,153,3.9,5017,3.2,4.6,1291,Entertainment,12954.0
26,Male,Ahmedabad,Apple,Ios,4.1,48.4,187.9,172,1.9,8177,2.8,0.7,240,Social Media,9921.999999999998
58,Female,Delhi,Xiaomi,Android,5.1,25.5,213.2,26,2.4,4404,3.2,0.3,669,Social Media,6502.499999999999
26,Male,Bangalore,Xiaomi,Android,10.4,17.8,32.4,27,2.7,5549,1.9,2.3,1716,Gaming,9256.0
54,Male,Bangalore,Nokia,Android,6.5,27.9,193.8,182,1.5,8418,5.8,1.8,1840,Gaming,9067.5
21,Male,Jaipur,Vivo,Android,5.7,43.3,251.2,11,2.7,1570,3.7,2.7,1272,Entertainment,12340.5
32,Other,Jaipur,Vivo,Android,4.8,33.8,97.6,14,1.6,9156,1.3,3.2,515,Gaming,8111.999999999999
50,Other,Pune,Motorola,Android,10.5,12.0,212.5,64,5.6,8968,5.5,1.9,1411,Education,6300.0
41,Male,Pune,Oneplus,Android,11.6,43.7,295.0,57,3.2,2691,4.3,1.8,1926,Entertainment,25346.0
20,Other,Kolkata,Nokia,Android,9.7,34.7,167.7,181,1.3,2656,3.1,0.9,1642,Social Media,16829.5
44,Male,Kolkata,Nokia,Android,2.7,16.8,148.2,94,3.7,9500,5.0,2.3,1971,Social Media,2268.0000000000005
54,Male,Lucknow,Samsung,Android,6.7,1.9,190.2,65,1.0,6769,0.6,0.5,918,Work,636.5
56,Male,Mumbai,Vivo,Android,2.2,48.6,195.4,116,1.2,6949,4.7,2.5,1309,Social Media,5346.000000000001
30,Other,Hyderabad,Oneplus,Android,7.5,43.1,62.5,186,1.1,5368,4.6,4.3,1829,Entertainment,16162.5
50,Female,Bangalore,Motorola,Android,10.9,7.7,53.4,189,2.1,3676,4.9,4.8,785,Social Media,4196.5
24,Other,Jaipur,Xiaomi,Android,7.5,44.4,197.1,103,4.0,4741,1.5,1.8,1046,Gaming,16650.0
19,Male,Pune,Realme,Android,7.5,6.3,171.6,46,0.9,307,5.7,1.2,666,Education,2362.5
57,Male,Kolkata,Xiaomi,Android,2.2,27.0,294.2,32,4.0,6517,2.4,0.3,1156,Education,2970.0000000000005
20,Other,Kolkata,Google Pixel,Android,9.0,2.4,207.9,130,2.5,2330,3.0,0.5,375,Entertainment,1080.0
56,Other,Lucknow,Samsung,Android,7.5,10.4,255.6,145,1.1,5123,4.5,0.2,1879,Education,3900.0
27,Other,Hyderabad,Motorola,Android,8.9,40.7,58.9,139,5.7,6543,4.1,4.1,138,Entertainment,18111.5
54,Male,Pune,Oneplus,Android,11.7,23.5,219.7,68,1.7,6884,7.8,1.5,109,Work,13747.5
56,Female,Ahmedabad,Xiaomi,Android,2.5,45.1,129.8,99,4.0,6631,5.6,2.9,1901,Gaming,5637.5
49,Male,Kolkata,Nokia,Android,8.7,40.8,266.5,46,4.6,4392,5.4,3.1,130,Social Media,17747.999999999996
54,Female,Jaipur,Apple,Ios,4.1,45.5,101.0,99,5.2,9579,5.6,3.2,1331,Work,9327.5
38,Female,Mumbai,Nokia,Android,10.3,15.6,138.8,110,4.9,1236,7.3,2.4,187,Social Media,8034.0
50,Male,Chennai,Apple,Ios,7.0,22.2,116.0,12,2.9,4141,4.1,3.3,943,Education,7770.0
24,Male,Bangalore,Oneplus,Android,8.2,38.7,56.3,126,2.8,9653,1.3,0.2,658,Work,15866.999999999998
60,Male,Chennai,Nokia,Android,10.0,23.2,219.3,17,3.9,7288,4.5,4.5,1802,Education,11600.0
23,Male,Pune,Nokia,Android,4.7,45.9,113.1,35,2.5,5698,4.2,2.9,1428,Social Media,10786.5
28,Other,Jaipur,Oppo,Android,7.7,21.1,279.1,47,4.1,7578,6.5,0.4,1679,Gaming,8123.500000000002
32,Female,Pune,Realme,Android,3.6,47.5,263.2,176,3.8,6172,6.9,4.0,1989,Gaming,8550.0
39,Other,Mumbai,Google Pixel,Android,2.3,33.4,242.9,195,1.5,5130,7.7,2.6,1537,Entertainment,3840.9999999999995
39,Male,Pune,Samsung,Android,11.5,45.4,216.1,184,2.3,7244,7.6,0.1,676,Social Media,26105.0
59,Male,Lucknow,Xiaomi,Android,6.5,6.2,195.0,49,5.3,997,0.6,5.0,1746,Gaming,2015.0000000000002
27,Other,Hyderabad,Motorola,Android,5.0,8.8,292.3,142,5.6,8008,4.6,3.4,1924,Entertainment,2200.0
49,Male,Mumbai,Oneplus,Android,2.6,4.1,242.8,158,2.4,6543,2.7,4.8,320,Work,533.0
60,Male,Lucknow,Vivo,Android,6.9,40.7,116.9,151,1.7,1265,0.9,1.4,399,Gaming,14041.500000000002
50,Female,Pune,Apple,Ios,8.7,8.2,299.7,51,3.0,5430,5.1,4.6,774,Work,3566.9999999999995
24,Male,Bangalore,Apple,Ios,6.5,17.6,74.0,90,0.8,4799,3.8,3.4,998,Social Media,5720.0
23,Male,Kolkata,Realme,Android,7.7,28.2,169.4,175,1.9,4367,3.0,4.5,1561,Social Media,10857.0
22,Other,Delhi,Motorola,Android,9.0,47.3,81.6,70,0.6,6978,7.7,1.8,1740,Work,21285.0
27,Other,Delhi,Vivo,Android,2.0,17.6,32.4,179,4.7,5736,7.4,4.6,1094,Social Media,1760.0000000000002
21,Male,Jaipur,Vivo,Android,8.8,3.1,268.5,59,4.3,2760,5.2,0.3,1646,Education,1364.0000000000002
39,Male,Lucknow,Vivo,Android,1.3,9.4,70.2,111,3.5,3875,0.6,1.4,1416,Work,611.0
40,Female,Mumbai,Samsung,Android,3.8,15.1,192.7,12,2.4,7757,5.3,4.1,558,Entertainment,2869.0
15,Female,Kolkata,Vivo,Android,7.1,8.7,47.9,88,0.9,402,4.4,2.7,1868,Social Media,3088.4999999999995
58,Female,Delhi,Google Pixel,Android,9.7,38.8,286.5,177,0.7,7088,5.0,0.3,602,Entertainment,18817.999999999996
52,Male,Bangalore,Oppo,Android,7.2,23.2,176.6,174,2.7,2705,1.6,2.7,1211,Gaming,8352.0
51,Other,Ahmedabad,Vivo,Android,5.4,9.0,223.4,111,5.4,4049,1.1,4.8,1273,Gaming,2430.0
27,Female,Pune,Vivo,Android,1.7,44.9,274.2,111,4.1,881,2.4,2.8,1452,Gaming,3816.5
27,Male,Chennai,Motorola,Android,6.2,6.6,272.7,143,2.1,6054,7.2,3.4,1644,Gaming,2046.0
43,Male,Delhi,Nokia,Android,1.7,32.6,214.5,122,5.5,3500,1.6,1.7,367,Entertainment,2771.0
27,Female,Jaipur,Xiaomi,Android,5.8,27.7,105.7,85,1.6,9078,7.6,0.6,448,Gaming,8033.0
44,Other,Jaipur,Apple,Ios,7.8,30.1,291.7,154,1.6,7310,4.6,1.9,420,Gaming,11739.0
59,Other,Bangalore,Xiaomi,Android,6.4,22.6,34.0,156,1.7,4535,2.5,2.0,1764,Social Media,7232.000000000001
31,Other,Bangalore,Motorola,Android,5.2,45.0,171.8,47,4.8,1386,1.4,4.4,823,Work,11700.0
35,Other,Jaipur,Google Pixel,Android,9.8,19.0,218.5,25,4.4,296,4.8,4.0,563,Work,9310.0
30,Male,Kolkata,Motorola,Android,1.7,2.1,240.1,42,4.0,3521,5.9,4.4,584,Education,178.5
59,Other,Jaipur,Oppo,Android,10.5,49.1,94.7,178,0.8,574,7.6,4.7,269,Gaming,25777.500000000004
35,Other,Bangalore,Apple,Ios,3.2,49.9,94.0,88,4.4,4366,3.5,2.1,854,Gaming,7984.0
52,Male,Hyderabad,Motorola,Android,8.7,21.8,154.8,114,3.9,4669,4.1,4.9,204,Education,9483.0
46,Female,Hyderabad,Google Pixel,Android,8.0,27.2,223.1,54,2.2,5006,2.9,0.9,1728,Education,10880.0
47,Male,Chennai,Vivo,Android,6.9,21.4,271.6,147,1.7,8858,2.8,3.9,1949,Gaming,7383.0
58,Female,Lucknow,Xiaomi,Android,3.7,12.8,189.0,59,2.1,4507,7.9,0.5,153,Education,2368.0000000000005
51,Other,Pune,Realme,Android,5.6,28.3,101.9,15,1.0,7635,3.2,3.1,771,Entertainment,7923.999999999999
32,Male,Jaipur,Google Pixel,Android,8.8,45.7,58.4,139,4.6,3049,7.9,1.3,492,Education,20108.000000000004
25,Male,Lucknow,Oppo,Android,6.1,34.6,207.3,127,5.7,1911,1.1,0.3,867,Social Media,10553.0
30,Male,Jaipur,Samsung,Android,9.3,5.9,33.2,106,4.2,6997,0.8,1.0,1518,Work,2743.5
17,Female,Lucknow,Vivo,Android,4.8,24.6,184.5,41,2.1,4166,6.0,4.9,768,Entertainment,5904.0
33,Female,Mumbai,Vivo,Android,9.2,24.9,85.6,55,2.0,2072,7.4,2.1,163,Education,11453.999999999998
34,Other,Hyderabad,Samsung,Android,8.9,13.6,72.0,71,1.9,3598,6.7,5.0,1636,Entertainment,6052.0
60,Male,Hyderabad,Xiaomi,Android,1.9,42.0,46.9,40,2.2,6941,7.2,4.6,818,Entertainment,3990.0
31,Female,Mumbai,Nokia,Android,6.6,6.7,294.6,115,2.7,8458,4.9,0.8,747,Work,2211.0
55,Other,Kolkata,Motorola,Android,4.4,41.5,190.3,88,5.6,4202,4.2,4.5,510,Work,9130.000000000002
54,Male,Jaipur,Google Pixel,Android,7.7,7.7,93.0,44,5.8,1898,4.2,0.7,795,Gaming,2964.5000000000005
44,Female,Chennai,Realme,Android,6.5,18.9,133.5,69,4.7,4789,2.8,2.4,1988,Entertainment,6142.5
22,Female,Chennai,Vivo,Android,2.8,19.8,295.7,76,3.8,2107,0.9,4.6,1481,Social Media,2772.0
19,Other,Chennai,Apple,Ios,10.2,10.7,107.7,73,2.9,6770,3.8,1.3,886,Social Media,5456.999999999999
44,Other,Hyderabad,Apple,Ios,4.2,3.0,286.8,29,1.0,7007,3.7,0.7,409,Gaming,630.0000000000001
51,Male,Hyderabad,Apple,Ios,8.9,15.6,234.8,159,0.6,7332,4.5,0.8,735,Entertainment,6942.0
28,Other,Hyderabad,Nokia,Android,6.0,38.0,212.6,74,4.3,2675,6.9,2.8,120,Work,11400.0
37,Male,Chennai,Apple,Ios,9.1,13.6,100.2,47,5.8,9922,3.5,1.0,121,Education,6188.0
36,Female,Jaipur,Oppo,Android,1.9,7.6,236.9,38,2.4,3506,4.5,2.5,604,Education,722.0
47,Female,Jaipur,Xiaomi,Android,10.3,33.5,79.0,199,5.9,2967,5.1,3.0,1787,Social Media,17252.5
50,Other,Kolkata,Oneplus,Android,8.5,5.4,186.5,96,1.9,9532,7.6,3.2,710,Social Media,2295.0000000000005
58,Other,Mumbai,Apple,Ios,2.7,35.4,40.6,82,2.0,3872,7.1,1.9,1232,Work,4779.0
25,Female,Mumbai,Xiaomi,Android,1.5,6.0,123.9,168,3.0,214,7.1,1.5,1529,Work,450.0
45,Female,Ahmedabad,Samsung,Android,6.4,47.0,72.9,136,4.0,8595,3.0,3.7,1235,Work,15040.0
16,Male,Delhi,Apple,Ios,9.0,5.6,268.8,37,0.6,5654,3.0,1.1,1509,Entertainment,2520.0
58,Other,Delhi,Vivo,Android,8.1,10.4,208.2,12,1.4,3481,4.8,2.6,1333,Entertainment,4212.0
24,Other,Ahmedabad,Vivo,Android,1.4,3.7,243.2,187,3.0,8030,0.8,3.2,1062,Gaming,259.0
29,Female,Mumbai,Apple,Ios,5.5,11.8,279.3,33,5.1,143,6.6,0.8,1980,Entertainment,3245.0000000000005
16,Male,Hyderabad,Vivo,Android,8.8,26.1,196.5,23,2.7,6981,1.3,4.3,330,Entertainment,11484.000000000002
30,Female,Mumbai,Apple,Ios,11.0,39.9,237.4,60,1.5,528,5.6,4.3,1859,Social Media,21945.0
36,Other,Jaipur,Samsung,Android,8.5,22.5,109.1,99,0.9,5996,2.4,1.6,651,Gaming,9562.5
23,Female,Ahmedabad,Oneplus,Android,5.0,7.2,269.1,27,5.9,5166,7.6,0.6,1373,Work,1800.0
46,Female,Lucknow,Vivo,Android,9.5,3.7,56.3,125,3.2,5264,7.7,4.5,896,Work,1757.5
59,Male,Hyderabad,Google Pixel,Android,1.3,38.6,252.6,53,4.4,5112,7.3,4.5,920,Gaming,2509.0000000000005
56,Other,Lucknow,Samsung,Android,4.1,9.6,22.5,66,2.0,3282,1.4,3.2,1426,Social Media,1967.9999999999995
50,Female,Ahmedabad,Realme,Android,11.8,11.2,101.3,63,5.6,9921,5.5,2.1,1703,Education,6608.0
28,Male,Delhi,Samsung,Android,10.9,34.7,19.0,164,4.3,2076,1.8,0.2,1947,Work,18911.5
28,Male,Mumbai,Oppo,Android,9.8,49.6,22.9,135,3.9,3202,1.2,0.9,214,Entertainment,24304.000000000004
19,Male,Ahmedabad,Oppo,Android,11.3,15.1,14.6,17,3.9,1694,6.0,0.1,1648,Social Media,8531.5
23,Female,Hyderabad,Apple,Ios,2.4,49.0,145.6,200,3.6,1660,6.7,0.9,635,Education,5880.0
45,Other,Chennai,Motorola,Android,10.9,34.1,62.3,19,1.5,2847,7.0,1.2,1629,Work,18584.500000000004
51,Male,Mumbai,Oneplus,Android,12.0,13.6,53.0,175,1.1,2511,3.9,3.1,1510,Work,8159.999999999999
20,Female,Chennai,Nokia,Android,4.8,4.4,220.6,199,2.4,1005,3.9,1.5,1628,Education,1056.0
47,Male,Ahmedabad,Oppo,Android,11.5,2.4,52.4,45,4.3,5401,1.8,0.5,1802,Entertainment,1380.0
50,Male,Ahmedabad,Realme,Android,11.5,42.3,57.5,99,3.6,9470,1.4,4.5,1708,Education,24322.5
15,Female,Jaipur,Oneplus,Android,7.9,40.0,291.5,156,3.8,6232,1.7,4.4,1792,Education,15800.0
29,Female,Mumbai,Oneplus,Android,5.3,41.8,99.6,14,4.8,3181,6.5,2.5,1554,Work,11076.999999999998
47,Female,Bangalore,Oneplus,Android,5.7,36.8,259.6,198,1.9,2262,6.3,3.5,1477,Gaming,10488.0
44,Other,Bangalore,Google Pixel,Android,4.4,34.3,273.4,133,2.6,4478,1.9,1.7,185,Social Media,7545.999999999999
38,Other,Delhi,Nokia,Android,9.0,17.9,174.8,169,0.7,7637,0.5,0.7,737,Entertainment,8055.0
52,Male,Kolkata,Oppo,Android,3.7,16.6,224.7,119,4.6,2421,8.0,3.8,957,Education,3071.0000000000005
28,Other,Lucknow,Realme,Android,11.8,36.1,14.0,69,1.9,2952,7.3,1.4,1913,Entertainment,21299.0
20,Other,Jaipur,Nokia,Android,7.4,43.8,76.8,182,3.5,524,2.5,2.1,799,Work,16206.0
40,Female,Pune,Nokia,Android,8.0,44.9,229.7,60,2.9,4606,1.8,3.5,1279,Work,17960.0
34,Male,Hyderabad,Oppo,Android,1.5,23.7,283.3,40,4.6,7496,5.2,3.4,808,Social Media,1777.4999999999998
37,Other,Mumbai,Motorola,Android,7.1,6.4,242.6,179,4.7,1197,7.9,1.1,164,Gaming,2272.0
40,Other,Jaipur,Realme,Android,2.4,39.1,28.3,156,2.4,4792,7.2,2.4,719,Entertainment,4692.0
45,Other,Delhi,Oppo,Android,9.0,3.4,147.2,66,2.6,9898,5.8,3.1,1457,Gaming,1530.0
42,Other,Hyderabad,Samsung,Android,5.3,10.4,43.7,110,0.7,3543,0.9,0.4,617,Entertainment,2756.0
42,Female,Chennai,Apple,Ios,1.9,24.5,207.2,173,4.1,9030,2.4,0.2,936,Education,2327.5
53,Male,Hyderabad,Apple,Ios,10.3,27.3,273.0,47,1.1,6373,4.3,4.3,1682,Social Media,14059.500000000004
51,Other,Lucknow,Samsung,Android,6.5,23.6,283.1,187,3.1,9144,4.7,2.8,588,Gaming,7670.0
19,Female,Bangalore,Samsung,Android,8.3,28.2,164.4,154,2.0,895,6.1,2.1,1217,Education,11703.0
58,Female,Delhi,Apple,Ios,2.6,33.1,223.5,92,0.5,9044,3.0,2.8,196,Gaming,4303.0
52,Male,Pune,Motorola,Android,6.9,27.2,122.8,148,3.2,5413,5.2,0.3,1729,Education,9384.0
18,Male,Mumbai,Apple,Ios,4.5,37.1,31.0,53,5.6,7606,2.2,1.4,1604,Gaming,8347.5
53,Other,Mumbai,Samsung,Android,6.0,18.2,140.0,118,2.2,5655,0.9,0.3,1491,Gaming,5459.999999999999
51,Male,Lucknow,Xiaomi,Android,1.2,5.8,50.5,33,4.2,4367,1.0,1.6,1046,Education,348.0
22,Female,Pune,Xiaomi,Android,2.8,6.7,84.0,132,0.7,8879,2.6,0.2,1623,Gaming,937.9999999999999
53,Other,Chennai,Vivo,Android,3.6,7.6,255.3,153,4.9,2700,0.5,2.5,1911,Education,1368.0
27,Male,Hyderabad,Samsung,Android,2.2,2.5,118.6,123,1.6,8497,5.3,4.5,481,Entertainment,275.0
40,Male,Hyderabad,Google Pixel,Android,1.8,35.3,251.6,20,3.6,8192,4.5,2.8,1075,Education,3177.0
49,Female,Kolkata,Oneplus,Android,2.9,1.3,264.2,151,3.0,8136,7.8,3.6,1413,Work,188.5
18,Male,Bangalore,Xiaomi,Android,11.6,30.4,193.5,115,4.4,647,7.9,3.0,1788,Education,17632.0
36,Female,Ahmedabad,Google Pixel,Android,6.4,17.2,82.3,189,5.6,4149,3.7,1.9,1429,Social Media,5504.0
28,Other,Mumbai,Vivo,Android,1.9,45.8,98.6,31,3.4,786,5.2,4.3,1833,Work,4351.0
24,Other,Mumbai,Samsung,Android,1.6,24.0,244.6,191,5.5,3264,6.7,2.9,414,Entertainment,1920.0000000000002
39,Male,Kolkata,Oneplus,Android,7.5,25.4,66.8,145,4.3,6495,0.7,4.3,809,Entertainment,9525.0
22,Female,Hyderabad,Nokia,Android,5.6,24.0,223.0,63,1.7,146,3.3,3.8,374,Education,6719.999999999999
57,Male,Bangalore,Nokia,Android,6.1,28.0,79.0,66,1.1,5730,6.3,2.4,166,Social Media,8540.0
34,Other,Lucknow,Realme,Android,1.1,40.7,170.6,155,2.8,2295,4.7,5.0,100,Education,2238.5000000000005
57,Other,Chennai,Apple,Ios,9.0,10.2,71.1,177,4.9,7766,0.6,4.1,275,Entertainment,4590.0
21,Female,Hyderabad,Motorola,Android,11.8,43.9,222.4,62,3.7,1207,6.0,0.1,720,Entertainment,25901.0
34,Male,Jaipur,Motorola,Android,9.0,8.0,284.2,72,2.5,4881,4.2,3.5,292,Social Media,3600.0
17,Female,Pune,Vivo,Android,2.9,19.5,12.1,173,1.3,998,6.7,0.9,1908,Gaming,2827.5
32,Other,Hyderabad,Realme,Android,9.6,5.5,114.6,11,3.6,2416,4.4,0.1,1123,Social Media,2640.0
34,Male,Kolkata,Nokia,Android,5.4,7.5,183.5,199,0.7,1323,2.5,0.1,214,Social Media,2025.0
